Company_ID,Company_Name,Industry,Country,Reporting_Year,Revenue_Million_USD,Employee_Count,Carbon_Emissions_tCO2,Renewable_Energy_Percent,Waste_Recycled_Percent,Water_Usage_ML,Environmental_Score,Gender_Diversity_Percent,Employee_Satisfaction_Score,Training_Hours_Per_Employee,Community_Investment_Million,Social_Score,Board_Independence_Percent,Ethics_Compliance_Score,Audit_Score,Governance_Score,ESG_Rating,Overall_ESG_Score
ESG102637,"Meyer, Fletcher and Clark",Manufacturing,UAE,2026,3061.81,49416,83403.18,,78.85,3236.2,32.01,,8.75,95.34,73.14,58.84,,42.6,40.14,,AA,68.54
ESG102638,"Duncan, Blake and Nichols",Healthcare,Australia,2023,3434.54,45267,31474.25,,34.13,3485.58,99.19,44.45,1.53,47.72,77.04,67.96,,33.83,50.38,45.45,,83.73
ESG102639,Chavez-Collins,Retail,UAE,2023,2642.78,37339,13920.59,28.56,52.27,,55.5,17.84,,31.02,56.6,62.67,75.16,94,44.04,87.48,A,96.45
ESG102640,Vaughn-Richardson,Technology,UK,2021,1899.37,,11454.9,82.19,70.11,,61.17,38.9,2.53,71.49,68.99,92.1,65.38,70.2,73.36,49.16,A,83.1
ESG102641,Rodriguez-Hernandez,Technology,Germany,2024,3329.37,37032,83930.65,76.86,63.86,812.85,94.34,28.36,9.68,40.19,14.59,91.94,,85.04,36.26,91.55,,71.75
ESG102642,"Young, Moore and Trujillo",Healthcare,Canada,2021,2378.26,37300,91325.84,66.6,13.3,2602.49,74.56,54.93,3.52,79.42,79.98,38.96,,70.7,85.26,68.81,B,86.93
ESG102643,"Vaughn, Johnson and Taylor",Healthcare,UAE,2026,3130.4,44223,,2.82,8.86,3627.9,83.4,37.11,,61.44,10.5,76.75,,72.18,,83.41,A,52.3
ESG102644,Campbell-Page,,UK,2021,1898.95,39909,39221.47,76.25,43.11,893.6,98.81,34.67,1.98,67.03,73.92,65.02,,,55.75,41.33,A,57.11
ESG102645,Morgan-Keller,Telecom,,2022,2835.86,1935,44309.69,59.32,,,,22.63,2.81,70.74,82,80.43,71.5,51.55,79.77,72.36,AA,
ESG102646,"Garner, Frederick and Reyes",Healthcare,,2019,4542.68,17101,8087.39,50.27,51.31,4186.67,93.91,56.98,6.13,67.9,8.85,64.15,91.83,61.9,34.87,44.04,A,60.07
ESG102647,Davidson-Lewis,Telecom,UAE,2021,,22658,39290.03,33.3,31.89,464.91,91.79,44.64,6.61,60.65,39.65,87.63,94.4,30.39,35.54,77.25,B,
ESG102648,Lewis PLC,Energy,Australia,2024,4562.94,24871,66774.57,36.83,41.53,3457.5,39.87,54.17,1.04,97.89,16.76,81.95,23.19,60.2,74.12,34.92,BBB,
ESG102649,,Energy,UAE,2021,1550.53,31819,,50.46,78.52,626.29,35.79,30.09,,85.53,,92.21,84.43,49.46,41.91,51.08,BBB,45.9
ESG102650,,Technology,USA,2024,3132.46,14834,58531.42,59.84,18.93,3961.39,60.35,33.62,9.97,28.23,39.41,77.35,90.43,38.87,81.45,,A,59.6
ESG102651,,Finance,Germany,2021,1469.3,18339,67805.94,24.61,38.43,4485.6,71.32,14.75,3.97,62.73,48.15,76.22,80.92,63.64,99.09,94.03,BB,34.19
ESG102652,Wagner-Thomas,Manufacturing,Germany,2024,1368.83,32788,,18.43,31.2,2129.85,33.61,16.37,,4.63,48.15,53.37,94.84,,94.82,36.06,,73.35
ESG102653,Perez-Hunt,Technology,Germany,2022,1276.27,23926,,6.15,95.25,245.81,46.88,33.21,7.8,95.11,,83.01,78.17,69.98,78.36,32.66,B,
ESG102654,"Hall, Smith and Oconnor",Technology,Singapore,2026,3940.01,21695,47474.69,87.35,83.36,,39.1,22.21,1.27,98.28,23.61,55.7,41.99,32.79,48.29,36.87,,57.6
ESG102655,"Frank, Anderson and Jenkins",,Canada,2026,4835.78,3768,69856.41,70.69,45.32,4058.41,93.58,58.08,1.89,,,57.81,47.64,,71.85,37.64,BBB,84.8
ESG102656,,Finance,Germany,2023,2226.24,48559,321.96,41.45,51.63,353.68,40.58,59.68,8.84,13.33,58.03,56.55,63.5,62.94,33.37,,AA,38.79
ESG102657,"May, Owens and Finley",Finance,Germany,,2470.39,11728,,99.55,94.43,,31.07,46.47,3.46,86.56,81.37,59.66,57.86,48.56,50.22,98.68,AAA,92.22
ESG102658,Maddox Inc,Healthcare,Canada,2026,999.75,48800,27624.92,10.86,98.89,4536.98,68.65,44.64,7.73,20.38,93.47,66.87,27.4,,72.12,54.7,AA,78.94
ESG102659,Barker Inc,Manufacturing,,2023,,4088,77212.02,64.27,51.22,1279.77,61.85,24.65,9.41,90.73,15.58,87.58,76.23,,62.43,80.55,AA,66.25
ESG102660,,Finance,Germany,2026,393.53,30526,,12.21,29.62,1302.97,80.98,45.8,9.74,31.04,93.85,72.9,,76.75,79.19,42.04,AAA,82.62
ESG102661,"Anderson, Rodriguez and Burns",Technology,Australia,,,,99753.48,91.19,68.47,,96.22,58.36,8.44,76.74,11.14,88.12,40.26,69.46,58.38,54.19,BBB,51.72
ESG102662,Harvey PLC,Manufacturing,UAE,,4284.36,31297,76936.7,,66.45,4922.79,57.83,37.56,,93.6,35.16,,44.38,37.62,43.4,59.84,AA,
ESG102663,"Lopez, Lane and Carr",Manufacturing,Germany,2026,2608.28,19758,37690.19,56.2,83.88,4196.27,80.84,57.62,6.31,0.77,29.09,52.98,63.79,93.34,88.67,46.25,,
ESG102664,"Woods, Mueller and Jimenez",Technology,Singapore,2026,3312.79,47284,,3.13,46.39,,98.4,26.54,1,58.67,86.69,52.7,94.74,53.29,,,BBB,54.18
ESG102665,Ramsey-Curtis,Finance,,2019,1793.42,16598,47052.48,83.52,10.09,,77.41,37.89,9.42,60.2,,71.98,77.76,39.48,92.6,32.97,BBB,74.85
ESG102666,"Marshall, Thomas and Santos",Healthcare,UAE,2021,3096.63,21637,20891.3,4.07,13.88,1365.64,91.75,,1.57,28.93,88.93,46.57,,47.98,81.74,59.19,,39.54
ESG102667,Mcintosh LLC,Transportation,Canada,2023,1313.02,17414,67544.3,33.71,60.41,1035.6,61.4,35.61,4.72,19.79,46.16,78.5,,85.27,41.3,49.09,BB,35.52
ESG102668,Griffin-Alexander,Finance,Australia,2023,721.47,44523,,19.95,,1161.54,51.05,16.28,3.5,68.84,23.64,42.03,25.42,65,88.94,34.13,,67.96
ESG102669,Dennis LLC,Healthcare,UAE,2026,,49685,59286.92,87.76,86.64,295.96,55.27,43.54,9.57,80.47,17.66,49.54,81.09,,68.31,72.63,AA,37.23
ESG102670,Riley-Ramirez,Transportation,,2024,4287.01,33493,,46.82,,3302.92,43.28,15.63,1.19,91.29,34.57,36.01,,35.29,35.97,64.22,BBB,65.62
ESG102671,Shepherd Ltd,Transportation,UK,2021,2921.71,4396,65665.52,66.83,43.3,3221.23,51.33,32.07,4.54,32.91,23.86,35.49,60.47,67.61,53.53,,BBB,68.99
ESG102672,Johns-Johnson,Healthcare,USA,,4450.6,22541,57051.52,18.99,97.46,4427.82,,,3,80.6,6.91,74.66,71.21,42.77,79.34,79.38,B,54.5
ESG102673,Bennett-Barron,Energy,Germany,,2442.71,15291,83293.08,52.32,61.82,2069.72,40.47,59.9,5.78,33.64,71.38,73.46,38.63,91.38,34.96,72.4,AA,63.45
ESG102674,"Mccarty, Barnes and Ortiz",Healthcare,Canada,2024,1625.08,34860,82655.37,65.63,75.95,2079.15,95.97,,5.78,93.37,8.32,37.62,99.54,98,84.02,63.89,BBB,65.42
ESG102675,Richardson Inc,Manufacturing,,2022,1323.2,37521,43329.83,,3.61,2271.26,63.59,43.29,5.65,86.17,36.76,58.68,65.72,44.19,57.54,78.03,B,58.83
ESG102676,,Energy,,2021,4537.75,12676,61568.52,15.38,48.74,3826.25,75.03,54.26,7.75,,11.25,75.48,39.07,71.15,,70.39,BBB,
ESG102677,Ruiz-Zamora,Energy,UK,,3249.04,21443,14447.58,72.32,69.7,2576.87,49.52,49.88,5.59,,91.86,83.74,66.78,60.58,97.19,84.25,BB,67.45
ESG102678,"Walters, Lawrence and Mcgrath",Transportation,Singapore,2023,3283.11,15089,28146.97,19.57,27.33,1472.75,81.78,17,8,52.34,38.46,,61.06,52.23,60.06,81.73,A,
ESG102679,"Mcbride, Benjamin and Ramos",Transportation,Canada,2024,3752.51,,71326.07,81.51,20.17,,63.3,45.91,,56.62,99.58,45.21,53.74,38.94,42.73,79.91,A,30.34
ESG102680,Nunez PLC,Retail,Australia,2024,4454.61,29572,63355.13,44.09,33.14,,94.51,45.62,4.03,7.09,32.57,42.92,82.9,80.37,,92.01,A,42.65
ESG102681,Smith Group,Telecom,,2025,2287.23,471,71090.97,6.78,37.27,2862.61,55.68,34.01,,36.84,10.6,39.76,62.16,42.23,92.29,88.39,BBB,54.43
ESG102682,Murphy LLC,Technology,Singapore,2024,4163.39,42422,53365.46,,,3400.46,35.87,25.72,1.05,31.64,33.54,74.11,35.92,32.11,52.09,,AA,57.94
ESG102683,Acosta-Bond,Transportation,Canada,2019,2104.71,46259,46955.85,75.18,48,465.5,44.45,19.39,5.57,2.99,28.36,72.5,48.37,79.54,57.39,98.55,AA,97.57
ESG102684,Smith LLC,Finance,Canada,2023,4009.21,24576,95443.61,20.48,75.09,1615.08,80.77,28.69,,95.88,20.99,83.1,73.97,51.24,62.08,40.01,AAA,94.48
ESG102685,"Nunez, Boyd and Hoover",Retail,Singapore,2025,4842.19,,73273.06,84.94,8.26,1926,53.16,38.25,2.65,56.34,65.44,39.26,30.54,32.48,83.26,53.17,BB,45.78
ESG102686,"Cervantes, Sullivan and Hoffman",Finance,Germany,2026,3901.57,18054,14411.24,42.72,74.48,2873.42,68.78,17.87,2.63,,2.36,90.84,48.04,59.16,48.09,91.37,AAA,74.98
ESG102687,Washington PLC,Manufacturing,Germany,2021,2277.05,,58572.35,38.04,46.56,1794.58,58.75,,1.7,3.73,17.41,47.61,,72.79,,53.78,B,58.12
ESG102688,Lewis-Gomez,Transportation,,2019,3612.78,43315,57832.42,52.79,57.56,2924.84,,43.4,9.62,94.8,,32.5,20.89,38.62,35.24,56.14,BBB,33.7
ESG102689,Bautista-Howell,Transportation,Germany,2023,3143.32,39861,19098.41,51.4,10.31,4140.37,84.6,29.32,9.2,18.57,81.39,68.21,46.37,35.91,41.99,90.4,,
ESG102690,Chavez Inc,Telecom,India,2026,,3777,,10.78,9.88,4539.75,62.05,28.08,9.54,,33.62,49.11,65.21,69.09,31.13,75.78,B,85.18
ESG102691,Ferguson-Moss,,Canada,2024,3099.02,28812,87001.83,27.64,19.2,3489.42,,,1.87,76.84,2.87,,30.33,,65.24,44.38,A,82.53
ESG102692,Evans-Underwood,Manufacturing,,2021,3764.31,49240,52349.96,27.58,,4668.32,33.61,,,63.18,65.12,44.44,37.29,,,95.4,AAA,
ESG102693,Moreno and Sons,Retail,Singapore,,2040.48,9957,12278.57,62.96,35.2,2132.81,59.81,56.83,1.62,19.31,,91.86,,69.11,32.42,55.4,BB,94.32
ESG102694,"Holland, Cole and James",Healthcare,Germany,,2524.72,28821,,26.92,2.5,2896.02,88.45,,8.62,,60.87,87.69,21.58,,67.19,96.64,AA,83.52
ESG102695,"Owen, Decker and Barrett",Retail,Canada,2023,803.97,45291,16609.46,35.36,26.4,2202.1,,31.83,1.51,97.56,42.51,89.58,,86.7,42.14,77.56,AAA,76.33
ESG102696,,Energy,USA,2024,,23773,32135.6,10.9,86.46,1664.57,46.28,34.31,2.32,29.7,38.53,49.41,56.02,,84.22,94.29,,37.06
ESG102697,"Mccormick, Rodriguez and Goodwin",Finance,UK,,4125.35,30792,93183.94,68.66,99.64,,88.12,43.69,3.91,70.47,50.96,43.23,33.91,79.94,79.84,67.15,AA,65.1
ESG102698,Schwartz-Miller,Transportation,Australia,,941.19,13140,42985.68,87.14,85.47,,99.81,,2.31,39.91,13.19,62.63,82.11,40.91,91.63,,B,82.43
ESG102699,Alexander-Howard,Healthcare,Canada,2019,273.52,9292,9474.43,62.09,,4370.59,78.19,20.05,2.76,,11.32,78.02,62.68,59.5,60.82,96.16,AAA,90.3
ESG102700,Jackson Group,Telecom,Singapore,,,31973,40721.17,10.7,99.78,,66.09,23.23,5.6,,,97.78,52.81,34.91,76.43,56.36,AAA,99.02
ESG102701,,Technology,Australia,2019,492.41,37174,12000.73,69.94,75.86,2360.77,49.41,25.49,4.04,22.53,85.06,34.56,52.58,82.33,30.27,91.46,BBB,79.44
ESG102702,Allen Inc,,Australia,2026,,18623,89510.16,48.73,65.22,4411.35,91.68,30.44,3.14,,76.59,,25.78,31.05,,57.06,,49.35
ESG102703,"Sullivan, Reid and Guerra",Retail,USA,2026,982.45,37147,34713.41,97.15,97.71,1664.25,97.46,24.99,8.69,21.2,82.65,54.76,35.66,95.43,44.99,99.43,AAA,37.6
ESG102704,"Gill, Davis and Love",Manufacturing,UK,2026,99.6,37712,87092.28,58.66,42.16,419,70.24,29.69,5.35,63.04,63.99,97.24,72.4,53.76,53.07,63.4,BBB,
ESG102705,Williams Group,Finance,USA,,1913.37,18244,,85.98,62.78,2918.38,59.9,41.79,8.25,73.78,3.55,81.18,77.6,36.93,40.52,85.15,BBB,69.13
ESG102706,Nguyen Inc,Transportation,UK,2024,4117.06,,18555.94,3.06,16.19,2268.32,66.63,52.89,,,7.87,39.12,26.75,67.69,48.68,77.85,AA,39.29
ESG102707,Davis Inc,,,2025,560.8,1507,46070.53,37.59,82.92,4189.39,38.22,50.62,6.08,50.36,9.48,81.77,24.77,49.44,,67.15,BBB,75.17
ESG102708,Brown Inc,Healthcare,India,2025,4459.73,1336,73413.8,96.11,76.09,1497.38,68.33,32.9,6.09,,,35.81,79.74,40.06,,66.32,,70.7
ESG102709,,,,2025,222.51,9962,51585.57,53.46,,3560.81,44.72,49.72,3.8,47.79,89.19,86.43,82.55,41.23,33.37,72.4,,58.75
ESG102710,Robinson PLC,Finance,Australia,2026,4549.93,42935,35024.37,41.05,52.6,3984.04,48.78,,5.86,84.1,52.56,,24.11,85.94,66.68,61.46,B,37.81
ESG102711,Atkins LLC,Finance,Australia,2021,,12476,13203.25,19.23,12.64,42.81,,23.54,2.35,32,49.91,65.24,,64.65,59.91,87.59,AA,32.07
ESG102712,Osborne-Turner,Finance,Canada,2021,4346.75,6712,24467.13,,40.5,,73.07,48.44,5.05,46.66,5.89,94.68,87.75,57.86,83.55,51.93,AAA,
ESG102713,Norman-Smith,,,2024,2607.62,4639,46130.6,,96.54,4188.67,85.54,25.25,3.61,57.32,84.62,95.42,41.51,72.52,80.67,45.85,A,58.52
ESG102714,Norton-Baker,Retail,Germany,2022,,13318,69920.62,86.38,87.75,3353.74,54.3,43.05,8.78,62.59,41.29,94.39,86.82,91.77,93.22,57.57,A,90.17
ESG102715,Wells Ltd,Energy,Singapore,2023,,,3912.08,,47.06,1383.02,97.93,,9.51,15.93,37.7,59.21,78.48,45.09,,82.43,AA,85.3
ESG102716,Duncan-Davis,Retail,India,2021,576.82,,47683.57,94.56,27.01,735.46,63.98,56.52,5.38,40.48,65.03,,23.92,40.74,39.29,35.97,AAA,
ESG102717,"Bernard, Lucas and Gilbert",Telecom,India,2026,1185.08,48855,,32.73,40.52,4709.9,40.9,,3.31,54.92,73.63,87.19,61.22,89.84,84.96,,B,
ESG102718,Lee-Mcdonald,Finance,Singapore,2019,3375.02,29382,97481.92,,22.98,4346.96,43.97,44.87,1.31,1.9,45.16,75.96,31.39,83.47,39.01,67.36,BBB,51.58
ESG102719,"Perkins, Mendoza and Stanton",Telecom,Germany,,3773.65,25036,80431.26,,19.26,4464.29,,,,99.49,92.3,30.14,64.06,91.06,60.14,60.58,,56.55
ESG102720,Glenn-Webb,Manufacturing,USA,2021,192.7,33307,79049.31,45.68,53.11,1285.87,84.89,49.69,5.98,90.46,11.59,,64.69,,39.26,51.07,BB,89.94
ESG102721,"Randolph, Choi and Chapman",Manufacturing,,2022,3948.72,7987,64548.73,,,1534.15,72.49,50.16,2.2,65.22,3.23,37.13,77.85,40.86,,,BBB,59.49
ESG102722,Patel-Oliver,Retail,,2025,432.24,12616,75514.56,,83.79,3316.42,59.16,53.32,2.68,,13.71,56.71,98.94,41.27,88.17,75.63,AA,
ESG102723,Burke Inc,Manufacturing,Australia,2026,,,97112.02,92.49,50.17,1109.67,57.39,40.71,4.41,70.82,,44.66,,,47.49,54.25,BB,32.5
ESG102724,"Taylor, Mullins and Lawrence",Manufacturing,UAE,2019,,575,37156.05,9.98,0.14,,51.11,10.89,8.74,58.44,17.12,90.57,40.29,45.92,92.62,42.56,,91.53
ESG102725,"Rowland, Turner and Adkins",Telecom,Singapore,2026,4024.72,23344,31046.78,3.44,8.26,556.55,92.36,30.2,,55.65,20.8,,32.87,83.34,30.04,60.73,A,36.08
ESG102726,James Inc,Healthcare,,2025,2784.25,42829,,2.84,46.1,2857.22,,48.28,4.34,74.93,57.9,90.85,63.75,42.99,87.58,,A,
ESG102727,"Stokes, Martinez and Moran",Finance,USA,2025,513.23,,59163.99,49.17,67.09,4901.1,67.26,44.29,4.12,29.9,33.53,32.7,42.78,42.11,62.02,62.26,AAA,83.57
ESG102728,Rich LLC,Healthcare,Australia,,2536.34,9323,46361.85,23.16,,464.09,98.76,33.8,2.67,35.43,1.54,41.66,46.83,68.81,39.06,77.32,AA,89.1
ESG102729,Zuniga Group,Energy,India,,2883.08,34088,29760.45,12.14,,3661.69,73.99,,1.92,20.7,81.52,63.59,97.03,100,86.05,48.07,AA,46.18
ESG102730,"Garcia, Johnston and Schmidt",Energy,UAE,,1305.49,4109,98679.83,,70.64,4795.5,87.37,39.88,2.52,17.49,49.24,96.64,92.36,41.63,50.14,71.22,BB,
ESG102731,"Villarreal, Key and Carpenter",,,2024,640.85,40572,36993.79,95.47,,,74.47,21.1,7.68,5.25,22.07,30.41,,89.52,98.78,76.74,BBB,82.14
ESG102732,Davis and Sons,Energy,Singapore,2021,,11545,52081.24,73.66,49.73,451.85,81.86,,,47.81,7.46,74.06,71.24,47.97,97.52,87.71,BB,37.67
ESG102733,Ruiz-Klein,Energy,UK,,3755.14,7269,35372.16,75.03,80.08,,76.33,53.14,3.91,8.03,,37.7,20.34,52.89,50.95,37.72,,75.58
ESG102734,Brown-Pennington,Technology,UAE,2022,4959.94,20158,90102.55,25.29,77,4684.95,93.45,54.23,8.08,29.3,8.36,,24.38,,55.08,97.08,BBB,84.12
ESG102735,Taylor-Johnson,Retail,Canada,2024,2085.89,1966,11919.31,23.72,67.3,4151.38,98.56,16.61,2.4,4.24,26.04,87.47,35.86,68.35,61.25,52.81,AAA,73.28
ESG102736,,Retail,India,2026,,,33542.84,,28,3219.48,97.01,46.45,4.77,74.76,80.92,52.81,76.41,60.41,,50.68,B,95.64
ESG102737,"Weber, Smith and Chen",Energy,Singapore,,2895.2,35455,35395,41.94,34.78,739.77,34.79,26.09,5.13,36.18,1.39,70.53,31.59,44.77,,66.43,BBB,
ESG102738,Solis-Caldwell,Energy,UK,2026,1318.97,1079,45225.7,16.77,44.62,1720.25,90.24,49.75,9.94,52.89,,96.27,51.97,68.9,56.54,68.21,A,35.65
ESG102739,Rivera-Hernandez,,USA,2025,3929.78,4446,98529.47,6.57,80.1,1216.26,43.83,44.67,1.4,46.32,0.14,68.81,56.97,94.08,80.42,38.82,AAA,
ESG102740,"Woods, Adams and Carrillo",Transportation,UAE,2025,4661.32,35274,72560.88,59.43,55.91,1996.51,70.96,48.58,2.15,96.98,23.94,61.34,21.82,68.52,56.73,47.48,,98.99
ESG102741,"Rose, Anderson and Williams",Energy,India,2023,2169.3,,41488.21,46.31,,1971.55,53.55,33.26,8.71,,60.77,32.63,45.34,,35.2,68.08,BBB,
ESG102742,Alexander LLC,Healthcare,UK,2024,4964.41,43116,63133.85,24.42,,213.19,36.35,44,8.69,15.67,40.21,54.8,71.56,42.79,96.73,,BB,96.86
ESG102743,Chase Inc,,USA,2026,1422.98,32396,58812.79,73.23,71.1,116.52,,56.4,2.08,54.36,31.46,91.52,,45.65,,50.42,B,32.67
ESG102744,Herring PLC,Finance,UK,2022,749.49,33833,63650.19,74.51,,3005.44,,25.84,7.42,36.49,34.88,43.58,67.59,86.67,62.86,,AA,88.69
ESG102745,Sanford-Stewart,Energy,Germany,2026,403.42,48805,47225.56,26.11,93.63,3690.34,,43.39,5.79,14.76,70.91,64.49,70.74,33.16,39.94,71.26,,62.16
ESG102746,"Dunn, Robinson and Graves",Telecom,Canada,,1173.02,16469,24152.02,63.17,5.9,2176.95,66.62,25.41,8.38,5.68,86.58,80.63,55.7,94.71,79.16,95.17,AA,63.08
ESG102747,Schaefer-Jones,Healthcare,UK,2023,2292.22,21636,53121.19,6.54,90.85,3341.91,73.23,56.32,9.94,16.34,74.9,70.6,56.88,,89.52,78.77,,56.79
ESG102748,Hill Ltd,Transportation,Canada,,3346.9,21592,53216.24,,45.04,1068.94,65.03,46.01,1.33,76.54,,66.21,,83.29,83.27,59.22,,34.65
ESG102749,Ward-Weber,Retail,UK,,,49116,51147.5,33.31,23.49,607.59,50.66,32.92,,58.27,36.25,94.39,59.67,59.66,33.37,71.93,BBB,72.2
ESG102750,"Acosta, Dickerson and Cabrera",Technology,Germany,2021,2937.28,1038,88770.93,76.29,,306.52,52.27,25.94,6.91,44.86,77.75,56.91,37.73,,42.77,43.85,AA,
ESG102751,"Jones, Johnson and Ray",Technology,Germany,2021,129.67,26102,71637.19,39.96,2.27,1856.34,93.38,35.56,,54,96.28,,43.19,79,,87.77,A,68.76
ESG102752,Mcclain Inc,Technology,UAE,2026,471.51,22637,36501.47,,31.13,1301.37,57.2,51.86,2.35,30.61,26.11,50.73,48.85,47.1,95.98,59.41,,37.99
ESG102753,Barrera Group,Telecom,UAE,2022,,29800,18524.75,,28.5,632.55,80.48,49.6,4.55,68.9,38.9,,51.77,68.99,,75.81,BB,81.98
ESG102754,Tyler Group,,UAE,2026,,48921,10366.78,0.01,,4621.34,83.59,51.77,5.65,52.67,29.85,88.99,86.38,57.45,53.05,81.69,A,31.83
ESG102755,Boyle-Berry,,Australia,2021,4306.75,16830,44680.17,44.13,66.91,3232.29,48.62,57.16,9.88,52.6,56.14,68.8,58.86,,,37.56,A,95.07
ESG102756,"Collins, Ford and Miller",Transportation,UAE,2026,,43878,74940.62,20.39,96.02,3957.7,94.31,57.55,1.76,43.34,64.81,,39.32,94.02,45.47,90.63,A,65.89
ESG102757,"Weeks, Fernandez and Romero",Healthcare,USA,2024,2601.34,28052,37463.16,10.35,34.71,2139.42,63.53,46.95,4.17,40.66,90.61,82.68,21.83,,99.3,95.78,B,88.52
ESG102758,"Gray, Michael and Hoffman",Technology,UK,2026,3164.41,14984,27891.39,65.44,,1414.98,47.87,29.85,,,55.57,92.95,,97.62,63.13,37.06,BBB,33.85
ESG102759,Hall Inc,Manufacturing,USA,2023,1726.44,8377,25950.02,84.37,73.76,4423.89,71.25,31.77,3.44,,61.8,57.51,94.93,74.8,88.62,73.43,A,
ESG102760,Conway-Anderson,Healthcare,UAE,2025,3696.26,36360,23102.43,,40.24,757.93,58.93,25.51,2.01,82.38,49.86,54.24,60.4,82.82,31.28,,AAA,63.54
ESG102761,,Energy,Singapore,2022,4470.7,9387,55641.57,13.73,38.87,3109.14,,,1.61,3.06,0.2,77.86,56.47,37.2,89.93,44.19,B,52.84
ESG102762,"Nelson, White and Brown",Finance,India,2022,929.72,48164,92682.95,,72.4,229.54,66.59,38.77,4.44,32.18,,31.61,,,76.62,43.85,B,46.71
ESG102763,Young Inc,,UK,,2954.93,35040,97995.86,97.47,24.9,520.73,71.32,31,,52.8,51.06,75.25,30.11,,64.2,87.41,A,39.71
ESG102764,Marquez-Hooper,Finance,UK,2024,1538.7,10503,95029.61,,92.93,3448.29,,25.89,1.81,80.22,80.45,,66.37,94.04,42.35,73.16,,33.48
ESG102765,Parker LLC,Energy,,2021,,35543,43783.51,82.12,73.31,,33.14,29.07,2.43,3.7,26.44,47.11,,39.81,64.2,94.41,BB,82.37
ESG102766,Thompson-Price,,Germany,,4218.78,3305,80492.39,38.96,70.9,,44.4,,5.12,1.64,64.34,77.37,64.14,44.87,63.76,58.01,BBB,98.23
ESG102767,Frye-Anderson,Healthcare,Singapore,2025,4132.16,31330,,18.11,,1904.76,64.48,11.51,6.34,35.79,56.17,,45.71,83.81,65.08,85.22,BBB,
ESG102768,Greene-Harrison,Retail,UK,2023,4281.86,123,,,54.88,4705.68,77.59,32.83,2.17,49.32,44.11,84.49,53.07,52.32,36.28,33.26,AAA,60.74
ESG102769,"Elliott, Kelley and Patterson",Healthcare,Canada,2022,1766.97,48168,55576.88,71.19,4,2486.12,90.34,32.76,5.69,48.68,38.98,37.71,,42.54,85.48,49.27,BB,96.37
ESG102770,"Stephenson, Hardin and Green",Manufacturing,India,2025,4060.34,9294,68485.61,72.04,4.76,2846.26,,11.96,,5.15,56.97,38.13,58.34,80.4,,,,34.21
ESG102771,,,,2022,790.64,25740,28083.03,79.61,85.01,,36.7,52.4,6.84,15.79,55.77,91.07,25.56,35.86,49.15,75.66,AA,42.46
ESG102772,Schultz PLC,Telecom,Singapore,2022,4091.02,16390,,56.1,,4941.22,64.3,32.6,9.96,86.39,,59.32,27.67,94.86,89.06,51.7,A,82.73
ESG102773,Smith-Norris,Manufacturing,Germany,2023,3825.51,,22868.28,61.37,25.5,3951.53,40.77,43.45,3.93,3.62,12.37,75.84,,,59.04,78.49,BBB,64.51
ESG102774,Benson-Hurst,,UK,2022,1577.31,29157,14667.34,,63.49,3704.96,,43.21,2.61,22.18,53.13,,72.93,96.9,40.42,69.94,,
ESG102775,,Healthcare,Australia,,923.82,41830,36748.41,12.36,64.2,3349.02,76.49,37.11,7.72,3.59,,45.55,,95.88,88.13,83.54,AAA,37.33
ESG102776,Irwin-Stein,Healthcare,USA,2026,4047.27,15316,60941.45,73.19,97.81,980.26,65.31,47.67,4.9,5.47,11.14,72.15,,,53.79,44.07,B,31.68
ESG102777,"Martinez, Farrell and Rice",,Canada,2026,801.48,35571,88319.49,1.2,77.39,3769.77,69.5,20.42,8.9,47.51,17.32,,35.59,56.32,64.77,55.19,,75.99
ESG102778,"Gonzalez, Martin and Miller",Transportation,UK,2026,,,34880.12,35.57,73.83,2657.65,60.02,50.69,9.02,59.06,18.51,62.64,60.35,60.25,48.37,63.06,B,61.26
ESG102779,Stone and Sons,,Canada,2019,1086.99,25102,90352.72,88.53,75.96,2010.72,55.92,45.82,6.47,60.06,12.41,73.28,92.15,36.01,,65.63,A,78.02
ESG102780,Richardson LLC,Manufacturing,UAE,2025,493.69,38437,87293.34,4.05,85.77,147.98,40.75,50.02,8.74,98.23,11.57,66.85,26.17,40.95,,34.44,AA,92.51
ESG102781,"Morton, Stewart and Johnson",Transportation,Canada,2022,675.46,34364,62971.15,62.57,19.86,4992.07,54.32,55.25,9.53,94.9,75.28,,29.65,69.89,,88.17,AAA,82.15
ESG102782,Garcia PLC,Manufacturing,Australia,,1418.52,43675,1799.82,23.73,56.71,404.2,76.08,43.58,2.52,59.63,60.7,63.46,96.26,37.57,,91.8,BBB,57.04
ESG102783,Warren LLC,Telecom,Singapore,2019,2151.97,,66860.56,66.56,2.29,2283.93,53.35,41.38,6,,65.38,47.84,39.72,55.92,,,AAA,72.2
ESG102784,Jones-Burns,Healthcare,Canada,2023,1121.12,,88422.07,46.07,12.71,1072.7,,26.92,8.66,49.47,91.53,37.13,73.49,92,50.51,39.5,BB,61.97
ESG102785,"Hall, Dunn and Kim",,Singapore,2023,4808.6,23474,63382.85,,67.15,208.41,61.2,13.88,3.84,82.16,65.63,99.69,33.77,,86.67,45.1,AAA,40.76
ESG102786,Bishop-Fuller,Technology,USA,2026,2166.68,16008,38434.28,98.02,45.63,4306.12,92.16,17.89,7.44,27.76,9.47,91.23,43.39,54.18,52.68,44.02,BB,60.42
